R-04-namespace-split-require-cheshire__AC__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	AC	claude-opus-5	pass	green	no	editor	editor	26.43	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:51Z	5	4	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__S__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	S	claude-sonnet-5	pass	green	no	editor	editor	20.49	0	no	5	0	2	1ec57dbb2d1d	2026-09-11T05:01:56Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__G__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	G	claude-opus-5	pass	green	no	editor	editor	22.73	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:52Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__N__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	N	claude-opus-5	pass	green	no	editor	editor	21.46	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:02:03Z	5	4	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__N__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	N	claude-sonnet-5	pass	green	no	editor	editor	27.07	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:55Z	6	5	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H0__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	H0	claude-opus-5	pass	green	no	editor	editor	28.16	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:02:33Z	5	4	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__G__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	G	claude-opus-5	pass	green	no	editor	editor	22.73	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:52Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__S__claude-sonnet-5__r1	R-04-namespace-split-require-cheshire	R	S	claude-sonnet-5	pass	green	no	editor	editor	20.49	0	no	5	0	2	1ec57dbb2d1d	2026-09-11T05:01:56Z	4	3	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H0__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	H0	claude-opus-5	pass	green	no	editor	editor	28.16	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:02:33Z	5	4	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-04-namespace-split-require-cheshire__H__claude-opus-5__r1	R-04-namespace-split-require-cheshire	R	H	claude-opus-5	pass	green	no	editor	editor	66.68	0	yes	1	0	1	1ec57dbb2d1d	2026-09-11T05:01:03Z	11	11	GREEN: R-04-namespace-split-require-cheshire: intent met, and every other byte of src/clj_surgeon/namespace_split.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__H__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	H	claude-sonnet-5	pass	red	no	none	-	8.80	0	no	0	0	0	e8c0ec2355de	2026-09-11T05:03:33Z	0	0	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__N__claude-opus-5__r1	R-01-core-discovery-require-edn	R	N	claude-opus-5	pass	red	no	editor	editor	17.02	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:03:33Z	0	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__G__claude-opus-5__r1	R-01-core-discovery-require-edn	R	G	claude-opus-5	pass	red	no	editor	editor	21.42	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:03:33Z	0	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
T-03-alias-migration-kind-count__H__claude-sonnet-5__r1	T-03-alias-migration-kind-count	T	H	claude-sonnet-5	pass	green	no	editor	editor	537.03	0	no	10	2	1	3410b5261e7c	2026-09-11T04:56:13Z	22	33	GREEN: T-03-alias-migration-kind-count: intent met, and every other byte of test/clj_surgeon/mcp_alias_migration_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__N__claude-opus-5__r1	R-01-core-discovery-require-edn	R	N	claude-opus-5	pass	green	no	editor	editor	15.52	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:05:15Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__AC__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	AC	claude-sonnet-5	pass	red	no	none	-	12.70	0	no	0	0	0	e8c0ec2355de	2026-09-11T05:05:28Z	0	0	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__H__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	H	claude-sonnet-5	pass	green	no	editor	editor	15.47	0	no	1	0	1	626ab94b79ec	2026-09-11T05:05:15Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__G__claude-opus-5__r1	R-01-core-discovery-require-edn	R	G	claude-opus-5	pass	green	no	editor	editor	18.34	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:05:15Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__S__claude-opus-5__r1	R-01-core-discovery-require-edn	R	S	claude-opus-5	pass	red	no	none	-	34.59	0	yes	5	0	2	626ab94b79ec	2026-09-11T05:05:15Z	7	10	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	1	0	n-a
R-01-core-discovery-require-edn__H__claude-opus-5__r1	R-01-core-discovery-require-edn	R	H	claude-opus-5	pass	red	no	editor	editor	36.56	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:05:33Z	0	5	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__S__claude-opus-5__r1	R-01-core-discovery-require-edn	R	S	claude-opus-5	pass	red	no	none	-	43.17	0	yes	5	0	2	626ab94b79ec	2026-09-11T05:05:19Z	7	10	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	1	0	n-a
R-01-core-discovery-require-edn__H0__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	H0	claude-sonnet-5	pass	red	no	editor	editor	14.32	0	no	1	0	1	626ab94b79ec	2026-09-11T05:06:30Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__S__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	S	claude-sonnet-5	pass	red	no	editor	editor	12.35	0	no	5	0	2	626ab94b79ec	2026-09-11T05:07:21Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__AC__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	AC	claude-sonnet-5	pass	green	no	editor	editor	8.95	0	no	1	0	1	626ab94b79ec	2026-09-11T05:07:20Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__H0__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	H0	claude-sonnet-5	pass	red	no	editor	editor	8.94	0	no	1	0	1	626ab94b79ec	2026-09-11T05:07:23Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__G__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	G	claude-sonnet-5	pass	red	no	editor	editor	10.24	0	no	1	0	1	626ab94b79ec	2026-09-11T05:07:49Z	5	4	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__S__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	S	claude-sonnet-5	pass	red	no	editor	editor	12.50	0	no	5	0	2	626ab94b79ec	2026-09-11T05:07:38Z	4	3	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__H__claude-opus-5__r1	R-01-core-discovery-require-edn	R	H	claude-opus-5	pass	green	no	editor	editor	31.60	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:07:21Z	7	6	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__AC__claude-opus-5__r1	R-01-core-discovery-require-edn	R	AC	claude-opus-5	pass	red	no	editor	editor	18.80	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:07:57Z	0	4	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__N__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	N	claude-sonnet-5	pass	red	no	editor	editor	11.16	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:08:31Z	6	5	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__G__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	G	claude-sonnet-5	pass	red	no	editor	editor	12.85	0	no	1	0	1	626ab94b79ec	2026-09-11T05:09:19Z	5	4	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__H0__claude-opus-5__r1	R-01-core-discovery-require-edn	R	H0	claude-opus-5	pass	red	no	editor	editor	21.79	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:09:16Z	9	5	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__H0__claude-opus-5__r1	R-01-core-discovery-require-edn	R	H0	claude-opus-5	pass	red	no	editor	editor	115.98	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:07:44Z	9	5	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__N__claude-sonnet-5__r1	R-01-core-discovery-require-edn	R	N	claude-sonnet-5	pass	red	no	editor	editor	19.86	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:09:42Z	6	5	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
R-01-core-discovery-require-edn__AC__claude-opus-5__r1	R-01-core-discovery-require-edn	R	AC	claude-opus-5	pass	green	no	editor	editor	32.32	0	yes	1	0	1	626ab94b79ec	2026-09-11T05:09:38Z	7	6	GREEN: R-01-core-discovery-require-edn: intent met, and every other byte of test/clj_surgeon/core_discovery_test.clj is where it was	completed	0	0	n-a
